Rk,Player,Age,Tm,GP,GS,W,L,T/O,GA,SA,SV,SV%,GAA,SO,GPS,MIN,QS,QS%,RBS,GA%-,GSAA,G,A,PTS,PIM
27,Corey Hirsch,25,VAN,1,,0,0,0,5,34,29,.853,6.05,0,0.0,50,,,,,,0,0,0,0
28,Kevin Hodson,25,DET,21,,9,3,3,44,444,400,.901,2.67,2,2.4,988,,,,106,-2.37,0,0,0,2
29,Kelly Hrudey,37,SJS,28,,4,16,2,62,600,538,.897,2.73,1,2.9,1360,,,,110,-5.74,0,0,0,2
30,Arturs Irbe,30,VAN,41,,14,11,6,91,982,891,.907,2.73,2,5.9,1999,,,,99,1.07,0,0,0,2
31,Pat Jablonski,30,CAR,5,,1,4,0,14,115,101,.878,3.01,0,0.3,279,,,,,,0,0,0,0
32,Curtis Joseph,30,EDM,71,,29,31,9,181,1901,1720,.905,2.63,8,11.0,4132,,,,102,-2.76,0,2,2,4
33,Nikolai Khabibulin,25,PHX,70,,30,28,10,184,1835,1651,.900,2.74,4,9.6,4026,,,,107,-11.95,0,2,2,22
34,Trevor Kidd,25,CAR,47,,21,21,3,97,1237,1140,.922,2.17,3,9.4,2685,,,,84,18.98,0,0,0,2
35,Olaf Kölzig,27,WSH,64,,33,18,10,139,1729,1590,.920,2.20,5,12.7,3788,,,,86,23.11,0,1,1,12
36,Scott Langkow,22,PHX,3,,0,1,1,10,60,50,.833,4.39,0,-0.1,137,,,,,,0,0,0,0
37,Norm Maracle,23,DET,4,,2,0,1,6,63,57,.905,2.02,0,0.4,178,,,,,,0,0,0,0
38,Kirk McLean,31,TOT,44,,14,21,5,141,1188,1047,.881,3.54,1,3.8,2390,,,,127,-29.61,0,1,1,0
38,Kirk McLean,31,VAN,29,,6,17,4,97,800,703,.879,3.68,1,2.4,1583,,,,129,-21.99,0,0,0,0
38,Kirk McLean,31,FLA,7,,4,2,1,22,207,185,.894,3.25,0,0.9,406,,,,,,0,0,0,0
38,Kirk McLean,31,CAR,8,,4,2,0,22,181,159,.878,3.29,0,0.5,401,,,,,,0,1,1,0
39,Jamie McLennan,26,STL,30,,16,8,2,60,618,558,.903,2.17,2,3.4,1658,,,,104,-2.06,0,0,0,4
40,Andy Moog,37,MTL,42,,18,17,5,97,1024,927,.905,2.49,3,6.0,2337,,,,101,-0.99,0,0,0,4
41,Tyler Moss,22,CGY,6,,2,3,1,20,186,166,.892,3.27,0,0.8,367,,,,,,0,0,0,0
42,Jason Muzzatti,27,TOT,7,,0,3,2,19,169,150,.888,3.36,0,0.7,340,,,,,,0,0,0,10
42,Jason Muzzatti,27,NYR,6,,0,3,2,17,156,139,.891,3.26,0,0.7,313,,,,,,0,0,0,10
42,Jason Muzzatti,27,SJS,1,,0,0,0,2,13,11,.846,4.49,0,0.0,27,,,,,,0,0,0,0
43,Chris Osgood,25,DET,64,,33,20,11,140,1605,1465,.913,2.21,6,10.6,3807,,,,93,10.49,0,0,0,31
44,Rich Parent,25,STL,1,,0,0,0,0,1,1,1.000,0.00,0,0.0,12,,,,,,0,0,0,0
45,Felix Potvin,26,TOR,67,,26,33,7,176,1882,1706,.906,2.73,5,11.2,3864,,,,100,0.46,0,0,0,8
46,Daren Puppa,32,TBL,26,,5,14,6,66,660,594,.900,2.72,0,3.5,1456,,,,107,-4.12,0,0,0,6
47,Bill Ranford,31,WSH,22,,7,12,2,55,555,500,.901,2.79,0,3.0,1183,,,,106,-2.96,0,1,1,0
48,Damian Rhodes,28,OTT,50,,19,19,7,107,1148,1041,.907,2.34,5,6.9,2743,,,,99,0.64,0,1,1,0
49,Mike Richter,31,NYR,72,,21,31,15,184,1888,1704,.903,2.66,0,10.4,4143,,,,104,-6.98,0,1,1,2
50,Dwayne Roloson,28,CGY,39,,11,16,8,110,997,887,.890,2.99,0,4.1,2205,,,,118,-16.52,0,4,4,10
51,Patrick Roy*,32,COL,65,,31,19,13,153,1825,1672,.916,2.39,4,12.8,3835,,,,89,18.11,0,3,3,39
52,Tommy Salo,26,NYI,62,,23,29,5,152,1617,1465,.906,2.64,4,9.5,3461,,,,100,-0.39,0,1,1,31
53,Corey Schwab,27,TBL,16,,2,9,1,40,370,330,.892,2.92,1,1.6,821,,,,115,-5.31,0,0,0,2
54,Steve Shields,25,BUF,16,,3,6,4,37,408,371,.909,2.83,0,2.6,785,,,,97,1.25,0,0,0,17
55,Mikhail Shtalenkov,32,MDA,40,,13,18,5,110,1031,921,.893,3.22,1,4.7,2049,,,,114,-13.33,0,1,1,0
56,Richard Shulmistra,26,NJD,1,,0,1,0,2,30,28,.933,1.94,0,0.3,62,,,,,,0,0,0,0
57,Peter Sidorkiewicz,34,NJD,1,,0,0,0,1,8,7,.875,3.00,0,0.0,20,,,,,,0,0,0,0
58,Peter Skudra,24,PIT,17,,6,4,3,26,341,315,.924,1.83,0,2.7,851,,,,81,5.97,0,1,1,2
59,Garth Snow,28,TOT,41,,17,15,4,93,944,851,.901,2.59,1,5.1,2155,,,,105,-4.49,0,0,0,22
59,Garth Snow,28,PHI,29,,14,9,4,67,682,615,.902,2.44,1,3.7,1651,,,,105,-3.06,0,0,0,18
59,Garth Snow,28,VAN,12,,3,6,0,26,262,236,.901,3.09,0,1.4,504,,,,,,0,0,0,4
60,Jamie Storr,22,LAK,17,,9,5,1,34,482,448,.929,2.22,2,4.1,920,,,,75,11.19,0,0,0,0
61,Rick Tabaracci,29,CGY,42,,13,22,6,116,1087,971,.893,2.88,0,4.9,2419,,,,114,-14.08,0,1,1,14
62,Robbie Tallas,24,BOS,14,,6,3,3,24,326,302,.926,1.83,1,2.6,788,,,,,,0,0,0,0
63,Chris Terreri,33,CHI,21,,8,10,2,49,519,470,.906,2.41,2,3.0,1222,,,,101,-0.34,0,1,1,2
64,Jocelyn Thibault,23,MTL,47,,19,15,8,109,1109,1000,.902,2.47,2,6.0,2652,,,,105,-5.02,0,2,2,0
65,Andrei Trefilov,28,CHI,6,,1,4,0,17,145,128,.883,3.41,0,0.5,299,,,,,,0,0,0,0
66,Ron Tugnutt,30,OTT,42,,15,14,8,84,882,798,.905,2.25,3,5.1,2236,,,,102,-1.30,0,0,0,0
67,Roman Turek,27,DAL,23,,11,10,1,49,496,447,.901,2.22,1,2.7,1324,,,,105,-2.49,0,0,0,2
68,John Vanbiesbrouck,34,FLA,60,,18,29,11,165,1638,1473,.899,2.87,4,8.5,3451,,,,107,-11.42,0,3,3,6
69,Mike Vernon,34,SJS,62,,30,22,8,146,1401,1255,.896,2.46,5,6.7,3564,,,,111,-14.64,0,2,2,24
70,Jimmy Waite,28,PHX,17,,5,6,1,28,322,294,.913,2.12,1,2.1,793,,,,,,0,0,0,2
71,Kevin Weekes,22,FLA,11,,0,5,1,32,247,215,.870,3.96,0,0.5,485,,,,,,0,0,0,0
72,Derek Wilkinson,23,TBL,8,,2,4,1,17,148,131,.885,3.28,0,0.5,311,,,,,,0,0,0,0
73,Ken Wregget,33,PIT,15,,3,6,2,28,293,265,.904,2.75,0,1.7,611,,,,,,0,0,0,6
