Rk,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty
56,Terrell Thomas,NYG,24,RCB,16,16,5,87,1,33,13,1,0,0,0,0,1.0,85,70,15,6,1,
57,George Wilson,BUF,28,SS,16,12,4,23,0,27,6,1,0,0,0,0,2.0,103,70,33,4,2,
58,Ronde Barber,TAM,34,RCB,16,16,0,0,0,0,6,2,0,1,0,0,2.0,77,69,8,9,4,
59,Quincy Black,TAM,25,LLB,16,13,1,3,0,3,4,,,,,,1.5,84,69,15,8,3,
60,Nick Harper,TEN,35,LCB,11,11,1,4,0,4,6,,,,,,0.0,81,69,12,2,1,
61,Jacob Lacey,IND,22,lcb,16,9,3,53,1,35,13,,,,,,0.0,85,69,16,0,0,
62,Quintin Mikell*,PHI,29,SS,16,16,2,16,0,16,14,0,0,2,0,0,0.0,90,69,21,2,2,
63,Ryan Clark,PIT,30,FS,15,15,3,0,0,0,8,,,,,,0.0,89,68,21,0,0,
64,James Farrior,PIT,34,LILB,16,16,1,18,0,18,5,1,0,1,1,0,3.0,102,68,34,4,6,
65,Eric Weddle,SDG,24,FS,13,13,2,44,1,31,7,,,,,,1.5,82,68,14,7,3,
66,Andra Davis,DEN,31,LILB,16,13,0,0,0,0,3,,,,,,3.5,90,67,23,14,6,
67,Chris Hope,TEN,29,SS,16,16,3,24,0,24,7,1,0,0,0,0,2.0,81,67,14,3,3,
68,Bart Scott,NYJ,29,LILB,16,16,0,0,0,0,1,,,,,,1.0,92,67,25,12,11,
69,A.J. Hawk,GNB,25,LILB,16,14,2,42,0,29,2,1,0,0,0,0,1.0,88,66,22,9,2,
70,Corey Mays,KAN,26,RILB,16,13,0,0,0,0,1,,,,,,0.0,85,66,19,2,3,
71,Sabby Piscitelli,TAM,26,SS,16,15,2,7,0,4,5,1,0,1,72,0,0.0,80,66,14,1,0,
72,Charles Tillman,CHI,28,LCB,15,15,2,35,1,21,7,6,0,1,0,0,0.0,79,66,13,3,0,
73,Charles Woodson*+,GNB,33,LCB,16,16,9,179,3,45,18,4,0,1,0,0,2.0,74,66,8,9,3,
74,Michael Boley,NYG,27,RLB,11,11,0,0,0,0,8,,,,,,1.0,84,65,19,9,2,
75,Louis Delmas,DET,22,FS,15,15,2,130,1,101,8,0,0,1,65,1,1.0,94,65,29,7,3,1
76,Cedric Griffin,MIN,27,RCB,16,16,4,-2,0,0,6,3,0,0,0,0,0.0,78,65,13,3,0,
77,Hunter Hillenmeyer,CHI,29,MLB,14,13,1,0,0,0,5,4,0,1,-1,0,2.5,90,65,25,5,6,
78,Stephen Nicholas,ATL,26,LLB,16,13,0,0,0,0,3,1,0,1,0,0,3.0,80,65,15,4,4,
79,Bryant McFadden,ARI,28,LCB,16,16,0,0,0,0,15,0,0,1,7,0,0.0,69,64,5,1,1,
80,Rocky McIntosh,WAS,27,RLB,16,16,2,27,0,18,4,2,1,0,0,0,0.0,94,64,30,4,5,
81,Reggie Nelson,JAX,26,FS,16,14,0,0,0,0,5,0,0,1,0,0,0.0,70,64,6,1,3,
82,Champ Bailey*,DEN,31,LCB,16,16,3,18,0,11,15,1,0,0,0,0,0.0,74,63,11,3,0,
83,Melvin Bullitt,IND,25,SS,14,12,0,0,0,0,1,1,,,,,0.0,77,63,14,1,1,
84,E.J. Henderson,MIN,29,MLB,12,12,0,0,0,0,1,0,0,1,6,0,2.0,83,63,20,8,8,
85,Nedu Ndukwe,CIN,24,SS,16,12,1,9,0,9,5,,,,,,2.0,89,63,26,4,5,
86,Brent Grimes,ATL,26,rcb,16,8,6,17,0,11,13,0,0,1,0,0,0.0,66,62,4,1,0,
87,Adrian Wilson*+,ARI,30,SS,16,16,5,56,0,41,13,1,0,2,11,0,2.0,75,62,13,11,8,
88,Akin Ayodele,MIA,30,RILB,16,15,,,,,,1,1,2,2,0,0.0,71,61,10,3,2,
89,Ron Bartell,STL,27,LCB,15,15,0,0,0,0,9,3,0,1,0,0,0.0,66,61,5,0,0,
90,DeAndre Levy,DET,22,RLB,16,10,1,5,0,5,5,1,1,2,0,0,0.0,85,61,24,7,3,
91,Antrel Rolle*,ARI,27,FS,15,15,4,71,0,29,8,1,1,1,0,0,1.5,72,61,11,3,4,
92,Madieu Williams,MIN,28,FS,16,16,0,0,0,0,4,0,0,1,0,0,0.0,74,61,13,2,2,
93,Deon Grant,SEA,30,SS,16,16,3,7,0,7,8,1,0,1,0,0,0.0,78,60,18,2,1,
94,James Harrison*,PIT,31,ROLB,16,16,0,0,0,0,2,5,0,2,0,0,10.0,79,60,19,14,14,
95,Tanard Jackson,TAM,24,FS,12,12,5,86,2,35,8,2,0,1,5,0,0.0,71,60,11,3,1,
96,Akeem Jordan,PHI,24,LLB,12,10,2,14,0,11,6,,,,,,1.0,71,60,11,5,2,
97,Zackary Bowman,CHI,25,RCB,16,12,6,67,0,39,10,1,1,0,0,0,0.0,66,59,7,0,0,
98,C.C. Brown,NYG,26,fs,16,7,0,0,0,0,3,3,,,,,0.0,69,59,10,3,1,
99,Chris Johnson,OAK,30,LCB,15,15,3,20,0,20,18,,,,,,0.0,68,59,9,1,1,
100,Johnathan Joseph,CIN,25,LCB,16,16,6,92,1,32,20,,,,,,0.0,70,59,11,2,0,
101,Mike Adams,CLE,28,rcb/ss,16,9,0,0,0,0,8,0,0,1,1,0,1.0,69,58,11,4,2,
102,O.J. Atogwe,STL,28,FS,12,12,2,21,0,12,5,3,0,2,0,0,1.0,74,58,16,1,4,
103,James Butler,STL,27,SS,13,13,3,17,0,17,6,0,0,1,10,0,0.0,69,58,11,1,0,
104,Derek Cox,JAX,23,LCB,16,16,4,6,0,6,11,0,1,1,5,0,0.0,72,58,14,1,0,
105,Brandon Flowers,KAN,23,LCB,15,15,5,38,0,33,23,2,0,2,0,0,0.0,65,58,7,4,0,
106,Steve Gregory,SDG,26,ss,16,6,1,13,0,13,6,0,0,2,3,0,2.0,71,58,13,4,3,
107,Leon Hall,CIN,25,RCB,16,16,6,47,0,26,24,2,0,0,0,0,0.0,71,58,13,0,0,
108,Brandon McGowan,NWE,26,FS,16,11,0,0,0,0,3,3,0,2,0,0,0.0,78,58,20,3,3,
109,Bryan Scott,BUF,28,rcb/llb,9,9,1,27,0,27,3,1,0,0,0,0,2.0,81,58,23,3,3,
110,Craig Dahl,STL,24,fs,14,8,0,0,0,0,3,0,0,2,0,0,2.0,65,57,8,5,4,
111,Thomas DeCoud,ATL,24,FS,16,16,3,25,0,15,7,2,0,1,0,0,2.0,68,57,11,3,3,
112,Michael Griffin,TEN,24,FS,16,15,1,3,0,3,7,2,0,2,0,0,1.0,77,57,20,3,2,
113,Clark Haggans,ARI,32,ROLB,16,14,0,0,0,0,1,2,0,0,0,0,5.0,74,57,17,5,10,
114,Jerraud Powers,IND,22,RCB,12,12,1,1,0,1,10,1,0,1,4,0,0.0,66,57,9,1,0,
115,Scott Shanle,NOR,30,RLB,14,14,2,16,0,13,3,0,0,2,12,0,0.0,69,57,12,3,0,
116,Takeo Spikes,SFO,33,LILB,15,15,0,0,0,0,1,0,0,1,0,0,4.0,75,57,18,7,5,
117,Eric Wright,CLE,24,LCB,16,16,4,74,0,47,14,,,,,,0.0,65,57,8,2,0,
118,Brandon Carr,KAN,23,RCB,16,16,1,31,0,31,19,1,0,2,1,0,0.0,62,56,6,2,0,
119,Cortland Finnegan,TEN,25,RCB,13,13,5,194,1,80,11,0,1,1,0,0,0.0,63,56,7,0,0,
120,Glover Quin,HOU,23,LCB,15,12,0,0,0,0,11,,,,,,0.0,68,56,12,3,0,
121,Aqib Talib,TAM,23,LCB,15,15,5,99,0,32,15,0,0,1,-5,0,0.0,64,56,8,2,0,
122,Lawrence Timmons,PIT,23,RILB,14,13,0,0,0,0,4,4,0,0,0,0,7.0,78,56,22,7,9,
123,Gary Guyton,NWE,24,RILB,16,16,0,0,0,0,3,,,,,,1.5,85,55,30,1,11,
124,Kerry Rhodes,NYJ,27,FS,16,14,3,17,0,11,13,0,0,1,44,0,0.0,63,55,8,2,2,
125,Dunta Robinson,HOU,27,RCB,16,16,0,0,0,0,9,1,,,,,0.0,65,55,10,6,0,
126,Aaron Curry,SEA,23,RLB,14,12,0,0,0,0,6,2,0,0,0,0,2.0,61,54,7,6,8,
127,Michael Huff,OAK,26,FS,16,12,3,15,0,10,14,0,0,1,0,0,0.5,59,54,5,0,1,
128,Jim Leonhard,NYJ,27,SS,16,16,1,44,0,44,5,1,1,0,0,0,2.5,76,54,22,9,4,
129,Brandon Meriweather*,NWE,25,SS,16,16,5,149,1,56,9,2,0,0,0,0,0.0,84,54,30,3,0,
130,Will Peterson,DET,30,LCB,16,14,2,41,1,38,14,,,,,,0.0,69,54,15,,,
131,Nick Roach,CHI,24,RLB,16,15,0,0,0,0,3,3,0,1,0,0,2.0,75,54,21,8,3,
132,Ike Taylor,PIT,29,LCB,16,16,1,20,0,20,13,0,0,1,1,0,1.0,62,53,9,1,1,
133,Antoine Winfield*,MIN,32,LCB,10,9,1,0,0,0,5,1,0,0,0,0,1.0,55,53,2,2,1,
134,Reggie Corner,BUF,26,lcb,16,8,1,0,0,0,9,,,,,,0.0,67,52,15,3,0,
135,Mario Haggan,DEN,29,LOLB,16,16,0,0,0,0,1,3,0,0,0,0,1.0,64,52,12,9,4,
136,Terence Newman*,DAL,31,LCB,16,16,3,36,1,27,18,3,1,0,0,0,0.0,57,52,5,2,0,
137,Brandon Siler,SDG,24,RILB,16,7,1,5,0,5,2,0,0,1,0,0,2.0,67,52,15,6,2,
138,Manny Lawson,SFO,25,LOLB,16,16,0,0,0,0,2,3,0,1,0,0,6.5,68,51,17,9,16,
139,Darren Sharper*+,NOR,34,FS,14,14,9,376,3,99,15,,,,,,0.5,71,51,20,1,2,
140,LaMarr Woodley*,PIT,25,LOLB,16,16,0,0,0,0,6,1,0,1,77,1,13.5,62,51,11,20,26,
141,Chris Gamble,CAR,26,LCB,16,16,4,55,0,41,12,0,1,0,0,0,0.0,58,50,8,2,0,
142,Gerald Hayes,ARI,29,RILB,14,13,,,,,,,,,,,0.0,63,50,13,7,0,
143,Anthony Spencer,DAL,25,LOLB,16,16,1,-3,0,-3,8,2,0,2,0,0,6.0,67,50,17,13,23,
144,Kevin Burnett,SDG,27,rilb,11,7,0,0,0,0,1,,,,,,2.5,66,49,17,5,5,
145,Tyrone Carter,PIT,33,SS,16,12,2,53,1,48,4,1,0,1,6,0,1.0,61,49,12,5,1,
146,Drayton Florence,BUF,29,RCB,14,13,1,7,0,7,11,,,,,,0.0,60,49,11,4,0,
147,Malcolm Jenkins,NOR,22,rcb,14,6,1,14,0,14,4,2,0,1,0,0,0.0,55,49,6,0,2,
148,Brandon McDonald,CLE,24,RCB,16,10,1,39,0,39,10,1,0,0,0,0,1.0,55,49,6,2,1,
149,Tracy Porter,NOR,23,RCB,12,11,4,72,1,54,12,2,0,0,0,0,0.0,58,49,9,0,0,
150,Shawntae Spencer,SFO,27,RCB,16,16,2,2,0,2,10,,,,,,0.0,53,49,4,1,0,
151,Jason Trusnik,2TM,25,,16,10,0,0,0,0,1,2,0,1,0,0,2.5,62,49,13,6,4,
152,Leigh Bodden,NWE,28,RCB,15,14,5,60,1,53,19,0,0,2,0,0,0.0,56,48,8,1,0,
153,Andre Carter,WAS,30,RDE,16,16,0,0,0,0,4,3,0,0,0,0,11.0,62,48,14,19,21,
154,Trent Cole*,PHI,27,RDE,16,16,,,,,,2,0,0,0,0,12.5,57,48,9,17,28,
155,Thomas Davis,CAR,26,RLB,7,7,2,24,0,24,6,,,,,,1.5,61,48,13,5,2,
156,Vontae Davis,MIA,21,LCB,16,9,4,64,1,26,11,,,,,,0.0,52,48,4,2,0,
157,Domonique Foxworth,BAL,26,RCB,16,16,4,34,0,19,16,0,0,1,0,0,0.0,53,48,5,2,0,
158,Tamba Hali,KAN,26,ROLB,16,16,0,0,0,0,1,4,0,0,0,0,8.5,63,48,15,9,11,1
159,Chris Harris,CAR,27,SS,13,13,3,3,0,3,6,2,0,1,0,0,0.0,60,48,12,1,1,
160,Tyrell Johnson,MIN,24,SS,15,15,1,0,0,0,7,0,0,1,0,0,0.0,57,48,9,2,0,
161,Julian Peterson,DET,31,LLB,16,14,0,0,0,0,4,5,0,1,1,0,4.5,75,48,27,3,8,
162,Dominique Rodgers-Cromartie*,ARI,23,RCB,16,16,6,77,1,49,25,3,0,0,0,0,0.0,50,48,2,1,0,
163,Aaron Rouse,2TM,25,,16,9,0,0,0,0,4,,,,,,1.0,64,48,16,3,3,
164,Orlando Scandrick,DAL,22,DB,16,4,1,0,0,0,9,1,0,1,15,0,1.0,51,48,3,1,1,
165,Kamerion Wimbley,CLE,26,LOLB,15,15,0,0,0,0,1,1,0,0,0,0,6.5,69,48,21,8,14,
166,James Anderson,CAR,26,rlb,16,7,0,0,0,0,1,1,0,1,3,0,1.0,65,47,18,3,1,
167,David Bowens,CLE,32,LILB/rol,16,15,1,15,0,15,5,1,0,1,1,0,5.5,71,47,24,5,12,
168,Quentin Jammer,SDG,30,LCB,16,16,3,25,0,21,11,1,0,0,0,0,0.0,58,47,11,0,0,
169,Shaun Phillips,SDG,28,LOLB,16,16,0,0,0,0,4,7,0,0,0,0,7.0,59,47,12,9,11,
170,Darrelle Revis*+,NYJ,24,LCB,16,16,6,121,1,67,31,,,,,,0.0,54,47,7,0,0,
171,Gerald Sensabaugh,DAL,26,SS,15,15,1,0,0,0,8,,,,,,0.0,66,47,19,0,0,
172,Tramon Williams,GNB,26,rcb,16,10,4,94,0,67,15,,,,,,1.0,56,47,9,1,2,
173,Jovan Belcher,KAN,22,LB,16,3,0,0,0,0,1,,,,,,0.0,48,46,2,2,2,
174,Kelly Gregg,BAL,33,NT,16,14,,,,,,,,,,,3.0,63,46,17,7,5,
175,DeAngelo Hall,WAS,26,RCB,13,12,4,114,0,44,9,0,1,1,7,0,0.0,58,46,12,0,0,
176,D'Qwell Jackson,CLE,26,lilb,6,6,0,0,0,0,2,1,,,,,0.0,59,46,13,2,1,
177,Michael Johnson,NYG,25,SS,15,14,1,0,0,0,4,0,0,1,0,0,1.0,59,46,13,6,2,
178,Mathias Kiwanuka,NYG,26,rde,16,6,0,0,0,0,1,2,0,0,0,0,3.0,61,46,15,10,18,
179,Keith Rivers,CIN,23,RLB,13,13,1,0,0,0,2,,,,,,1.0,72,46,26,4,1,
180,Mark Roman,SFO,32,DB,16,1,1,27,0,27,2,1,0,3,25,0,1.0,53,46,7,3,1,
181,David Thornton,TEN,31,LLB,11,11,,,,,,1,0,0,0,0,1.0,60,46,14,3,0,
182,Gerald Alexander,JAX,25,SS,15,10,2,23,0,22,5,3,0,1,0,0,0.0,55,45,10,0,0,
183,Zach Diles,HOU,24,RLB,16,12,0,0,0,0,1,2,0,1,0,0,0.0,62,45,17,7,1,1
184,Mike Jenkins*,DAL,24,RCB,16,15,5,0,0,0,19,,,,,,0.0,49,45,4,1,0,
185,Nate Jones,MIA,27,ss,16,5,2,0,0,0,10,2,0,0,0,0,1.0,54,45,9,0,1,
186,Sean Jones,PHI,27,FS,15,9,2,37,0,37,5,0,0,2,-1,0,1.0,62,45,17,3,3,
187,Calvin Pace,NYJ,29,ROLB,12,12,0,0,0,0,1,2,0,0,0,0,8.0,55,45,10,13,6,
188,Justin Tuck,NYG,26,LDE,16,15,0,0,0,0,8,5,0,1,0,0,6.0,59,45,14,10,13,
189,DeMarcus Ware*+,DAL,27,ROLB,16,15,0,0,0,0,6,5,0,0,0,0,11.0,57,45,12,9,24,
190,Nick Collins*,GNB,26,FS,16,16,6,110,0,31,13,0,0,2,4,0,1.0,53,44,9,3,1,
191,Channing Crowder,MIA,26,LILB,13,13,1,2,0,2,3,,,,,,1.0,52,44,8,3,2,
192,Derrick Harvey,JAX,23,RDE,16,16,0,0,0,0,2,0,0,1,0,0,2.0,57,44,13,5,8,
193,Renaldo Hill,DEN,31,SS,15,15,2,18,0,18,6,1,0,0,0,0,2.0,59,44,15,3,2,
194,Tim Jennings,IND,26,lcb,15,5,2,13,0,13,10,0,1,0,0,0,0.0,57,44,13,2,0,
195,Terrell Suggs,BAL,27,LOLB,13,13,0,0,0,0,5,1,0,1,0,0,4.5,59,44,15,9,7,
196,Corey Webster,NYG,27,LCB,13,13,1,0,0,0,12,,,,,,0.0,51,44,7,2,0,
197,Al Afalava,CHI,22,SS,13,13,0,0,0,0,7,1,0,1,43,0,2.0,53,43,10,3,3,
198,Jared Allen*+,MIN,27,RDE,16,16,1,-4,0,-4,4,5,0,3,54,1,14.5,51,43,8,19,23,1
199,Sheldon Brown,PHI,30,RCB,16,16,5,152,1,83,17,1,0,1,60,1,0.0,51,43,8,2,0,
200,Ray Edwards,MIN,24,LDE,16,16,0,0,0,0,2,1,0,1,0,0,8.5,51,43,8,15,26,
201,Kevin Ellison,SDG,22,SS,13,9,0,0,0,0,3,,,,,,1.0,52,43,9,3,2,
202,Scott Fujita,NOR,30,LLB,11,10,0,0,0,0,2,2,0,0,0,0,1.0,58,43,15,2,1,
203,Daniel Muir,IND,26,LDT,16,10,,,,,,,,,,,0.5,52,43,9,5,3,
204,Robaire Smith,CLE,32,RDE,15,15,,,,,,,,,,,1.5,62,43,19,1,7,
205,Marcus Trufant,SEA,29,LCB,10,9,2,4,0,4,6,,,,,,0.0,49,43,6,0,0,
206,Mike Vrabel,KAN,34,LOLB,14,14,0,0,0,0,6,2,0,1,0,0,2.0,52,43,9,2,2,
207,Darnell Dockett*,ARI,28,RDE,16,16,1,3,0,3,2,1,1,1,0,0,7.0,51,42,9,18,16,
208,Elvis Dumervil*+,DEN,25,ROLB,16,14,0,0,0,0,3,4,0,1,0,0,17.0,49,42,7,14,21,
209,Kelvin Hayden,IND,26,LCB,9,8,1,6,0,6,5,,,,,,0.0,50,42,8,1,0,
210,Clint Ingram,JAX,26,RLB,13,12,,,,,,,,,,,1.0,52,42,10,5,5,
211,Jon McGraw,KAN,30,FS,14,9,1,27,0,27,1,0,0,1,0,0,1.0,46,42,4,4,2,
212,Mike Patterson,PHI,26,LDT,16,16,,,,,,,,,,,1.5,55,42,13,4,3,
213,Ed Reed*,BAL,31,FS,12,12,3,111,1,52,5,3,3,3,13,0,0.0,50,42,8,2,0,
214,Randy Starks,MIA,26,RDE,16,16,,,,,,0,0,1,0,0,7.0,56,42,14,10,17,
215,Philip Wheeler,IND,25,llb,16,7,0,0,0,0,1,1,0,0,0,0,1.0,61,42,19,3,2,
216,Donte Whitner,BUF,24,ss/fs,10,8,2,104,1,76,5,,,,,,0.0,57,42,15,2,1,
217,Glenn Dorsey,KAN,24,RDE,15,14,0,0,0,0,2,0,0,3,0,0,1.0,54,41,13,3,3,
218,Chris Kelsay,BUF,30,LDE,16,16,,,,,,1,0,1,0,0,5.0,62,41,21,6,10,
219,Brandon Mebane,SEA,24,LDT,15,15,,,,,,,,,,,1.5,49,41,8,8,6,
220,Justin Smith*,SFO,30,RDE,16,16,0,0,0,0,1,2,0,2,0,0,6.0,55,41,14,11,15,
221,Bryan Thomas,NYJ,30,LOLB,16,14,0,0,0,0,1,1,0,2,7,0,2.0,53,41,12,6,7,
222,Marvin White,2TM,26,,13,6,0,0,0,0,6,,,,,,0.0,53,41,12,0,0,
223,Kyle Williams,BUF,26,RDT,14,14,,,,,,1,0,0,0,0,4.0,66,41,25,14,13,
224,Josh Wilson,SEA,24,RCB,12,12,2,126,2,65,13,0,0,1,43,0,1.0,45,41,4,2,4,
225,Chris Crocker,CIN,29,FS,13,13,2,38,0,20,9,1,0,0,0,0,0.0,52,40,12,1,0,
226,Keith Ellison,BUF,25,LLB,8,8,0,0,0,0,2,,,,,,0.0,68,40,28,3,1,
227,Andre' Goodman,DEN,31,RCB,16,16,5,65,0,30,17,0,0,1,30,1,1.0,44,40,4,1,3,
228,Jabari Greer,NOR,27,LCB,9,8,2,59,1,48,13,,,,,,0.0,43,40,3,1,2,
229,Ken Hamlin,DAL,28,FS,12,12,0,0,0,0,2,,,,,,0.0,52,40,12,0,1,
230,Brandon Johnson,CIN,26,LB,16,3,0,0,0,0,4,0,0,1,0,0,1.5,58,40,18,2,4,
231,Terrence McGee,BUF,29,LCB,11,10,1,3,0,3,7,,,,,,0.0,48,40,8,1,0,
232,Antonio Pierce,NYG,31,MLB,9,9,0,0,0,0,3,1,0,1,3,0,1.0,55,40,15,4,4,
233,Benny Sapp,MIN,28,lcb,16,7,0,0,0,0,6,2,,,,,0.0,44,40,4,1,1,
234,Darryl Tapp,SEA,25,rde,16,5,0,0,0,0,3,0,0,1,0,0,2.5,49,40,9,9,16,
235,Tim Dobbins,SDG,27,LB,14,2,1,13,0,13,1,1,0,0,0,0,1.0,55,39,16,2,2,
236,Tavares Gooden,BAL,25,LILB,12,12,0,0,0,0,1,,,,,,0.0,47,39,8,2,2,
237,James Hall,STL,32,RDE,14,14,0,0,0,0,1,,,,,,4.5,42,39,3,6,9,
238,Chris Houston,ATL,25,RCB,12,10,1,4,0,4,9,,,,,,0.0,47,39,8,1,0,
239,Rey Maualuga,CIN,22,LLB,15,15,0,0,0,0,2,3,0,0,0,0,1.0,63,39,24,6,1,
